file_id	source_id	id_lotto	cig	oggetto	sceltaContraente	importoAggiudicazione	importoSommeLiquidate	cfStrutturaProponente	strutturaProponente	dataInizio	dataUltimazione	dataUltimoAggiornamentoDataset
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	e44576ea73439ba8c37fc41d0fa0823c7b5d39bc	5662349E23	Aggiudicazione procedura negoziata, cottimo fiduciario ai sensi dell'art. 125 del D.lgs 163/2006 e del regolamento interno, per la fornitura in economia di pannolini mutandina attraverso il MEPA a favore della ditta SILC spa. CIG N. 5662349E33.	23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	38941.18	8688.18	05841770828	ARNAS	2014-04-15	2015-04-14	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	f9558c2da45cf251d9a20e3e82f458634ab22b8d	5662349E33	PROCEDURA NEGOZIATA TRAMITE MEPA PER LA FORNITURA DI PANNOLINI	04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	31919.0	10599.57	05841770828	ARNAS CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-04-15	2015-04-14	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	c1d7d6d503562728a9486ce851e5d80c6745a20b	566322404A	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	900556.8	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	c82628897664ae31723b04eb06e13d860bfe7cf1	5663234888	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	76128.0	0.0	05841770828	ARNAS CIVICO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	1f5ec10e16e326aa716f361b747e4f9d31522983	5663246271	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	124444.32	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	a145e3bcf9afd610f60617370a385051dc1582e9	566365866E	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	43056.0	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	dacae41896949644e9af2176958faf35a4cae5ee	5663687E5A	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	45832.8	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	d550e4741a35415e0fcce04b84e884006326dc3a	5663861DF1	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	139080.0	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	13a1ab4394dd2e85bbaed502a313f3b04b2ba6cd	5663866215	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	165531.6	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	828d05daa175ca793e700bbfe3da1d8c5b07a9d9	5663871634	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	145265.4	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	09e4caae828e43e4f762ab2c4750784cedcaa15c	5663875980	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	176551.44	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	b4fa5bbf8bd20ac375d129af04543570808d41e4	5663880D9F	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	206363.61	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	3f1edad442fc651e8c05e79bf9752ea894601411	566388301D	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	64013.04	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	5e14fcc6a0108cb8fdf9c7df6f65254f0beec6c8	566388843C	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	24888.0	0.0	05841770528	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	62e650f44128770b040cda0eab76ad6702b754da	56638905E2	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	120780.0	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	30f197704e45455f7dc069c453075d4d60b89d54	5663895A01	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	173118.0	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	d2c1ff4cabf70cdc3ece78d64bdd4fd473ee64e1	5663897BA7	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	30195.0	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	564fc830507c89c414721f57ecc1f7f0dedd6b9b	5663902FC6	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	58069.44	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	c5dbaa7c95fb7ef6dd201baedb94eb16b70a6ea5	5663906317	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	232128.0	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	ad43816267236833203688aaf4d3292f95c723c5	5663910663	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	76420.0	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	f8634e23c7c9b6cc9012d002b005936ebcb8f1cf	5663920EA1	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	145632.13	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	8785d746bf923afc0c0cadcaf089cc353bea2022	566392311F	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	20440.9	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	d79e4ef5465ea3f413352b9cb179c580ca341dbf	566392853E	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	27738.7	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	d90427672d0ff57a644669f86560ac50572871f1	56639317B7	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	16338.24	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	dbf9fe0c6cacec9173697d27a02a813fd549525b	5663935B03	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	70683.75	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	678d61ed3ea530294eb51b9d9b3f4bf0fba637c9	5663941FF5	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	114114.0	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	4c21104f151239cfa63a621a2961c4162ab077e1	56639474EC	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	30989.22	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	aba6826afdd89ece3070fecc9103cb7497152bc1	56639485BF	Procedura aperta per la fornitura triennale (con eventuale rinnovo di ulteriori dodici mesi), in somministrazione ed in conto deposito di dispositivi medici e protesici per Chirurgia Maxillo Facciale.	01-PROCEDURA APERTA	374344.88	0.0	05841770828	ARNAS CIVICO PALERMO	2014-12-19	2017-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	3554c9aa06172d374ae21a59e6c89cf6610caa5c	5665178CC4	Aggiud.proc.neg, ai sensi dell'art. 125 del D.lgs 163/2006 e del regolamento interno, per la fornitura in economia di sistemi di stabilizzazione della colonna lombare, composta da viti e barre, tramite MEPA, a favore della ditta Servizi Medicali srl-	03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO	69720.0	24442.0	05841770828	ARNAS	2014-04-29	2015-04-28	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	a12d0ad4870ab9a0a293879f6c7a5e44ccd0337c	56654025A0	Acquisto annuale, ai sensidell'art.57, punto 3, lett. b) del D.Lgs 163\06 presso la ditta GIFRA di materiale specialistico dedicato ai separatori cellulari MCS Haemonetics in dotazione all' U.O. Immunoematologia e Medicina Trasfusionale e per quelli	23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	324006.11	162851.29	05841770828	ARNAS	2014-03-03	2015-03-02	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	9ba45754d59783921e2dd258bc2e6900f64f39cf	5668803C36	Acquisto annuale presso la ditta Diafarm Union srl di materiale diagnostico Quantiferon per l'U.O. di Microbiologia e Virologia del P.O. Civico. Procedura negoziata art. 57, comma 2, lett. b) del D.lgs 163/06.	23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	71864.1	35343.0	05841770828	ARNAS	2014-04-01	2015-03-31	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	e62f4636b84898d24952958659407d3435f08bb5	5672265527	Aggiudicazione procedura negoziata, ai sensi dell'art. 125 del D. lgs 163/2006 e del regolamento internoi, per la fornitura triennale in economia di ausili atti alla riabilitazione polmonare e fonatoria	06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI  GARA ART. 221 D.LGS. 163/2006	201495.2	54585.0	05841770828	ARNAS	2014-05-07	2017-05-06	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	88cfd9c24b80dea8dc952ef0e5f26e8783a7a9e8	567280204E	FORNITURA DA CE.AS.T. S.N.C.- nr.1 ecografo	04-PROCEDURA NEGOZIATA SENZA PREVIA PUBBLICAZIONE DEL BANDO	78080.0	78080.0	05841770828	ARNAS	2014-06-26	2014-10-28	2015-01-31
c867d1d25a3f986c9f8a0a558d9943aa	05841770828	d69edd67e1990832b8d853b086da63170b0c8476	5673130EF6	CONTRATTO DI MANUTENZIONE RIS PACS	06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI  GARA ART. 221 D.LGS. 163/2006	682028.0	341014.0	05841770828	ARNAS	2014-01-01	2015-12-31	2015-01-31
3b064b283cdd75d5d9db301b4bf3487f	05841770828	14660d7e6b5d440e9d124f01eb697d9f2519ad9c	5682312832	SERVIZIO ALBERGHIERO PER IL PERSONALE DEL 118 ISOLA DI PANTELLERIA	06-PROCEDURA NEGOZIATA SENZA PREVIA INDIZIONE DI  GARA ART. 221 D.LGS. 163/2006	52450.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIA...	2014-06-01	2015-05-31	2015-11-30
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	f4d829676fa075c6b96db223d6052c1f06dcd19b	5684434F51	Proc.Neg. ai sensi dell'art.57, comma2, lett.B, del D:lgs. 163\06 e SMI - Fornitura in conto deposito di n. 15 Endoprotesi Nellix di produzione Endologix per Chirurgia Vascolare ( NB: al raggiungimento del 10Ã‚Â° impianto ordinato, verrÃƒÂ  fornito un impi	23-AFFIDAMENTO IN ECONOMIA - AFFIDAMENTO DIRETTO	171600.0	57200.0	05841770828	ARNAS	2014-03-14	2015-03-13	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	df52802069247e30d05b4d6f74825eace7be27b8	5689247325	SERVIZIO MANUTENZIONE AUTOMEZZI AZIENDALI (MANUTENZIONE MECCANICA)	01-PROCEDURA APERTA	132000.0	2725.82	05841770828	ARNAS	2014-06-18	2019-06-17	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	8c49d7a8ac895215e830dbfa0e87fd342f5d18ff	57120493F3	Acquisto farmaci antiblastici ultima generazione,Non Aggiudicati a seguito di gara centralizzata ASP di Catania.	03-PROCEDURA NEGOZIATA PREVIA PUBBLICAZIONE DEL BANDO	263973.6	29997.0	05841770828	ARNAS	2014-04-17	2014-12-31	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	d24a1e09bccdb2070c81b4bc15553e1402c6a4bf	57353196F5	REAGENTI IN MAUALE - LOTTO 1	01-PROCEDURA APERTA	24476.85	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	273ff5681b95e9b6050370c45a7b689d42856c3a	57354746DE	REAGENTI IN MANUALE - LOTTO 8	01-PROCEDURA APERTA	1206.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	bf9ceb83d41396ae4af202840620be93578da724	5735483E49	REAGENTI IN MANUALE - LOTTO 9	01-PROCEDURA APERTA	298.83	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	f855bf8d5981e6bc967975967f583d7eb9ae1a4a	5735498AAB	REAGENTI IN MANUALE - LOTTO 11	01-PROCEDURA APERTA	54.57	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	cfc7e7618c8c4212ad21436ca9ed7d6e4d21dc90	5735520CD2	REAGENTI IN MANUALE - LOTTO 13	01-PROCEDURA APERTA	369.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	f4c7b3f78c42bd8d01b2e1cee074ae93f61669fc	5735540D53	REAGENTI IN MANUALE - LOTTO 15	01-PROCEDURA APERTA	54100.2	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	1113effc86ae809a66a93328ebc724a01715634f	57355483F0	REAGENTI IN MANUALE - LOTTO 16	01-PROCEDURA APERTA	34010.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	01091f79a3aac91c5c17f91414d7ace827cd09da	5735557B5B	REAGENTI IN MANUALE - LOTTO 17	01-PROCEDURA APERTA	95.2	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	d01e0d572f5bf0fd60fd20b1e87d9c6ee17d5591	573559283E	REAGENTI IN MANUALE - LOTTO 21	01-PROCEDURA APERTA	552.25	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	5a209ddcb02d7f189938ffc86b71e0feec18b75f	57356242A8	REAGENTI IN MANUALE - LOTTO 25	01-PROCEDURA APERTA	21600.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19		2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	9fba62325c9192194211a3a0649fb48fe9a7404a	573563186D	REAGENTI IN MANULE - LOTTO 26	01-PROCEDURA APERTA	2160.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	c6a2e4733984df55efecfa03cfc054928d0dafc9	57356475a2	reagenti in manuale - lotto 28	01-PROCEDURA APERTA	20992.7	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	c0598ccb1824c4cedb2103048ae03979fd53cc29	5735649748	REAGENTI IN MANUALE - LOTTO 29	01-PROCEDURA APERTA	7605.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	595ab4693e3fb7dfb0f16b7160679add6560a04b	5735659F86	REAGENTI IN MANUALE - LOTTO 30	01-PROCEDURA APERTA	11700.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	f2f8680ec46e4657dec6f0ef23bb76fa772ace27	5735674BE8	REAGENTI IN MANUALE - LOTTO 31	01-PROCEDURA APERTA	6975.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	7d9c84f8b86fb8f40757a5cdc1ddb6af0d1e7b60	5735682285	REAGENTI IN MANUALE - LOTTO 32	01-PROCEDURA APERTA	56720.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	42d7d9bbe647c0c8b56afb08187303e2c14c5fe3	573568984A	REAGENTI IN MANUALE - LOTTO 33	01-PROCEDURA APERTA	2494.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	0704bb458f0c6004676c4ffeb51c7d6aa6537d51	5735694C69	REAGENTI IN MANUALE - LOTTO 34	01-PROCEDURA APERTA	132.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	bee6d1918a9add3345a63479b36ca7666fd8b79a	5735697EE2	REAGENTI IN MANUALE - LOTTO 35	01-PROCEDURA APERTA	308.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	65cefb6aa1749e367379edd624458f41b9b1f8f5	57357044AC	REAGENTI IN MANUALE - LOTTO 36	01-PROCEDURA APERTA	1386.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	11ef142fdd5ea84c35bd84199193ebe77c3da0f8	5735715DBD	REAGENTI IN MANUALE - LOTTO 38	01-PROCEDURA APERTA	180.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	1fa83139642fd3a20884e1a3eabb36d1b8f841ea	5735728879	REAGENTI IN MANUALE - LOTTO 39	01-PROCEDURA APERTA	10053.75	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	1e0099bbdd60954d954e2478ee58d3f2dd6d16f7	57357499CD	REAGENTI IN MANUALE - LOTTO 41	01-PROCEDURA APERTA	340.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	795a29a8bc46dcdb7106c43e56792af02df88ac0	57357602E3	REAGENTI IN MANUALE - LOTTO 42	01-PROCEDURA APERTA	10983.5	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	98bb9c146b70089c1f3ac02eb2c72523679bc3a9	5735775F40	REAGENTI IN MANUALE - LOTTO 44	01-PROCEDURA APERTA	17046.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
4150893a01cc7a7a3e8b08fa765e98cc	05841770828	25ac3cad890cc676f1f8300c80ec897c579626e3	5735795FC1	REAGENTI IN MANUALE - LOTTO 45	01-PROCEDURA APERTA	2709.0	0.0	05841770828	AZIENDA OSPEDALIERA DI RILIEVO NAZIONALE E DI ALTA SPECIALIZZAZIONE CIVICO DI CRISTINA BENFRATELLI PALERMO	2014-12-19	2015-12-18	2015-01-31
